competitorId,competitorName,firstName,lastName,gender,genderId,age,ageNull,height,heightNull,weight,weightNull,bmi,bmiNull,affiliateName,affiliateId,countryOfOriginName,countryOfOriginCode,regionName,regionId,status,statusId,year,overallRank,overallScore,openCompetitor,openRank,openScore,gamesCompetitions,openCompetitions
180541,Alex Vigneault,Alex,Vigneault,M,1,24,0,181.0,0,93.0,0,28.387411861664784,0,CrossFit Quebec City,10990,Canada,5,North America,1,ACT,1,2016,9,707,1,14,305,2,2
180541,Alex Vigneault,Alex,Vigneault,M,1,27,0,181.0,0,93.0,0,28.387411861664784,0,CrossFit Quebec City,10990,Canada,5,North America,1,CUT,4,2019,25,233,1,25,457,3,3
180541,Alex Vigneault,Alex,Vigneault,M,1,29,0,181.0,0,93.0,0,28.387411861664784,0,,0,Canada,5,North America,1,ACT,1,2021,8,912,1,118,2113,4,4
180541,Alex Vigneault,Alex,Vigneault,M,1,30,0,181.0,0,93.0,0,28.387411861664784,0,,0,Canada,5,North America,1,ACT,1,2022,25,532,1,17,152,5,5
180541,Alex Vigneault,Alex,Vigneault,M,1,31,0,181.0,0,93.0,0,28.387411861664784,0,,0,Canada,5,North America,1,ACT,1,2023,0,0,1,602,5000,5,6
182129,Tuomas Vainio,Tuomas,Vainio,M,1,25,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,Finland,4,Europe,4,CUT,4,2011,19,342,0,1000,5000,1,6
182565,Pete Shaw,Pete,Shaw,M,1,30,0,185.0,0,98.0,0,28.634039444850252,0,CrossFit NCR,6198,Canada,5,North America,1,ACT,1,2020,29,0,1,159,1605,0,1
185697,Laura Demarco,Laura,Demarco,F,2,34,0,178.0,0,75.0,0,23.671253629592222,0,,0,,0,,0,CUT,4,2009,15,103,0,1000,5000,1,1
185697,Laura Demarco,Laura,Demarco,F,2,35,0,178.0,0,75.0,0,23.671253629592222,0,,0,,0,,0,CUT,4,2010,22,116,0,1000,5000,2,1
187257,Aaron Hanna,Aaron,Hanna,M,1,26,0,186.0,0,98.0,0,28.326974216672443,0,CrossFit Clearwater,3335,United States,1,North America,1,ACT,1,2015,12,604,1,32,1278,1,1
189142,Michael Gregory,Michael,Gregory,M,1,26,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,51,21,0,1000,5000,1,1
189706,Chelsey Hughes,Chelsey,Hughes,F,2,31,0,166.0,0,62.0,0,22.49963710262738,0,,0,United States,1,North America,1,WD,2,2017,40,12,1,55,720,1,1
191624,Alvaro Lopez,Alvaro,Lopez,M,1,33,0,150.0,0,84.0,0,37.333333333333336,0,Reebok CrossFit PTY,16112,Panama,56,Central America,2,CUT,4,2019,83,0,1,1000,5000,0,1
196667,Hunter McIntyre,Hunter,McIntyre,M,1,30,0,188.0,0,93.0,0,26.312811226799457,0,Precision CrossFit,3801,United States,1,North America,1,CUT,4,2019,61,31,1,1000,5000,1,1
196834,Jamie Hagiya,Jamie,Hagiya,F,2,31,0,161.0,0,69.0,0,26.61934338952972,0,Torrance CrossFit,7353,United States,1,North America,1,ACT,1,2016,18,574,1,68,706,1,1
199533,J. Rodrigo Agreda,J. Rodrigo,Agreda,M,1,26,0,176.0,0,88.0,0,28.40909090909091,0,Hudson River CrossFit (departed),7052,Bolivia,103,South America,3,CUT,4,2019,135,0,1,1000,5000,0,1
199938,Jacob Heppner,Jacob,Heppner,M,1,24,0,171.0,0,89.0,0,30.436715570602924,0,Iron Major CrossFit,1745,United States,1,North America,1,ACT,1,2014,18,605,1,31,884,1,1
199938,Jacob Heppner,Jacob,Heppner,M,1,25,0,171.0,0,89.0,0,30.436715570602924,0,CrossFit 816,9460,United States,1,North America,1,ACT,1,2015,10,621,1,9,621,2,2
199938,Jacob Heppner,Jacob,Heppner,M,1,26,0,171.0,0,89.0,0,30.436715570602924,0,Cobra Command CrossFit,13888,United States,1,North America,1,ACT,1,2016,7,797,1,11,186,3,3
199938,Jacob Heppner,Jacob,Heppner,M,1,29,0,171.0,0,89.0,0,30.436715570602924,0,Cobra Command CrossFit,13888,United States,1,North America,1,ACT,1,2019,6,694,1,3,168,4,4
199938,Jacob Heppner,Jacob,Heppner,M,1,30,0,171.0,0,89.0,0,30.436715570602924,0,Cobra Command CrossFit,13888,United States,1,North America,1,ACT,1,2020,12,0,1,18,260,4,5
200222,Jessica Pamanian,Jessica,Pamanian,F,2,26,0,163.0,0,63.0,0,23.711844630960897,0,,0,,0,,0,ACT,1,2010,4,72,0,1000,5000,1,5
200222,Jessica Pamanian,Jessica,Pamanian,F,2,27,0,163.0,0,63.0,0,23.711844630960897,0,,0,United States,1,North America,1,CUT,4,2011,38,141,1,129,1633,2,1
202638,Royce Dunne,Royce,Dunne,M,1,27,0,183.0,0,102.0,0,30.457762250291136,0,CrossFit Torian,10767,Australia,3,Oceania,7,ACT,1,2018,34,386,1,389,5000,1,1
202638,Royce Dunne,Royce,Dunne,M,1,30,0,183.0,0,102.0,0,30.457762250291136,0,CrossFit Torian,10767,Australia,3,Oceania,7,ACT,1,2021,16,754,1,522,5000,2,2
204756,Dutch Lowy,Dutch,Lowy,M,1,26,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,7,16,0,1000,5000,1,2
204756,Dutch Lowy,Dutch,Lowy,M,1,27,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,CUT,4,2009,73,117,0,1000,5000,2,2
208293,Alexis Johnson,Alexis,Johnson,F,2,25,0,158.0,0,64.0,0,25.63691716071142,0,AllSport CrossFit,2867,United States,1,North America,1,ACT,1,2016,31,413,1,9,127,1,1
208293,Alexis Johnson,Alexis,Johnson,F,2,26,0,158.0,0,64.0,0,25.63691716071142,0,,0,United States,1,North America,1,ACT,1,2017,33,340,1,30,465,2,2
211543,Marquan Jones,Marquan,Jones,M,1,28,0,181.0,0,91.0,0,27.776929886145112,0,CrossFit Roseland,16820,United States,1,North America,1,ACT,1,2018,37,272,1,153,3190,1,1
213806,Severin Irimia,Severin,Irimia,M,1,31,0,182.0,0,88.0,0,26.56683975365294,0,,0,Romania,52,Europe,4,CUT,4,2019,78,0,1,487,5000,0,1
215510,Ralitza Koterlitzova,Ralitza,Koterlitzova,F,2,30,0,161.0,0,64.0,0,24.690405462752206,0,CrossFit Valeo,20670,Bulgaria,61,Europe,4,CUT,4,2019,58,35,1,570,5000,1,1
218478,Andy Stumpf,Andy,Stumpf,M,1,29,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,WD,2,2007,38,158,0,1000,5000,1,1
221169,Victoria Campos,Victoria,Campos,F,2,29,0,161.0,0,64.0,0,24.690405462752206,0,CrossFit Mayhem,3220,Brazil,19,South America,3,CUT,4,2022,33,318,1,64,356,1,1
221169,Victoria Campos,Victoria,Campos,F,2,30,0,161.0,0,64.0,0,24.690405462752206,0,CrossFit Mayhem,3220,Brazil,19,South America,3,ACT,1,2023,0,0,1,52,833,1,2
221436,Luke Fiso,Luke,Fiso,M,1,29,0,176.0,0,90.0,0,29.054752066115704,0,Thorndon CrossFit,16362,New Zealand,2,Oceania,7,CUT,4,2019,52,48,1,83,1130,1,1
227027,Mattheaus Otero,Mattheaus,Otero,M,1,28,0,171.0,0,82.0,0,28.042816593139772,0,Igone CrossFit,18758,Trinidad and Tobago,74,South America,3,CUT,4,2019,107,0,1,1000,5000,0,1
227678,Vanessa Wagner,Vanessa,Wagner,F,2,28,0,169.0,0,65.0,0,22.758306781975424,0,,0,Austria,43,Europe,4,CUT,4,2019,69,18,1,95,1347,1,1
230757,Casper Gammelmark,Casper,Gammelmark,M,1,28,0,185.0,0,93.0,0,27.173119065010955,0,CrossFit Skodsborg,4839,Denmark,16,Europe,4,CUT,4,2019,20,251,1,24,451,1,1
231921,Ates Boran,Ates,Boran,M,1,33,0,173.0,0,77.0,0,25.727555214006482,0,CrossFit Boran,17632,Turkey,36,Asia,6,CUT,4,2019,60,33,1,550,5000,1,1
233855,João Ferreira,João,Ferreira,M,1,24,0,171.0,0,85.0,0,29.06877329776684,0,CrossFit OPO,7027,Portugal,54,Europe,4,CUT,4,2019,80,0,1,336,3897,0,1
234569,David Shorunke,David,Shorunke,M,1,30,0,189.0,0,103.0,0,28.834579099129364,0,CrossFit Kungsholmen,9534,United Kingdom,10,Europe,4,WD,2,2020,30,0,1,35,423,0,1
234569,David Shorunke,David,Shorunke,M,1,33,0,189.0,0,103.0,0,28.834579099129364,0,High Performance CrossFit,29213,United Kingdom,10,Europe,4,ACT,1,2023,0,0,1,77,2222,0,2
235110,Taylor Streid,Taylor,Streid,F,2,28,0,166.0,0,64.0,0,23.225431847873423,0,Blues City CrossFit,21164,United States,1,North America,1,CUT,4,2019,61,32,1,73,1122,1,1
235218,Alethea Boon,Alethea,Boon,F,2,31,0,160.0,0,59.0,0,23.046874999999996,0,,0,Australia,3,Oceania,7,ACT,1,2015,20,556,1,154,2468,1,1
235218,Alethea Boon,Alethea,Boon,F,2,32,0,160.0,0,59.0,0,23.046874999999996,0,,0,Australia,3,Oceania,7,WD,2,2016,40,260,1,38,446,2,2
235218,Alethea Boon,Alethea,Boon,F,2,33,0,160.0,0,59.0,0,23.046874999999996,0,,0,Australia,3,Oceania,7,ACT,1,2017,21,514,1,196,1868,3,3
235246,Khalid Alhamadi,Khalid,Alhamadi,M,1,30,0,175.0,0,80.0,0,26.122448979591837,0,,0,Qatar,88,Asia,6,CUT,4,2019,121,0,1,1000,5000,0,1
235602,Kelly Steadman,Kelly,Steadman,F,2,28,0,165.37482517482516,1,65.66385372714487,1,24.01308087921364,1,,0,United States,1,North America,1,CUT,4,2011,14,400,1,122,1572,1,1
236779,Chloe Gauvin-David,Chloe,Gauvin-David,F,2,26,0,171.0,0,67.0,0,22.91303307000445,0,CrossFit St-Eustache,6637,Canada,5,North America,1,ACT,1,2018,25,480,1,76,1604,1,1
238026,Anastasiya Ganina,Anastasiya,Ganina,F,2,34,0,170.0,0,69.0,0,23.87543252595156,0,CrossFit 19.05,15641,Russian Federation,20,Asia,6,CUT,4,2019,51,46,1,106,1448,1,1
238208,Katie Trombetta,Katie,Trombetta,F,2,28,0,161.0,0,68.0,0,26.23355580417422,0,,0,United States,1,North America,1,DQ,5,2019,-1,89,1,28,604,1,1
239148,Carolyne Prevost,Carolyne,Prevost,F,2,29,0,161.0,0,66.0,0,25.461980633463213,0,CrossFit Colosseum,718,Canada,5,North America,1,CUT,4,2019,12,365,1,14,251,1,1
239148,Carolyne Prevost,Carolyne,Prevost,F,2,31,0,161.0,0,66.0,0,25.461980633463213,0,CrossFit Colosseum,718,Canada,5,North America,1,CUT,4,2021,27,387,1,26,538,2,2
239148,Carolyne Prevost,Carolyne,Prevost,F,2,32,0,161.0,0,66.0,0,25.461980633463213,0,CrossFit Colosseum,718,Canada,5,North America,1,ACT,1,2022,23,565,1,34,218,3,3
239210,Andrea Rodriguez,Andrea,Rodriguez,F,2,33,0,165.0,0,75.0,0,27.548209366391188,0,Lycan CrossFit,17602,Ecuador,69,South America,3,CUT,4,2019,96,0,1,1000,5000,0,1
239442,Emma McQuaid,Emma,McQuaid,F,2,29,0,165.0,0,65.0,0,23.875114784205696,0,CrossFit Berserk,12254,Ireland,23,Europe,4,CUT,4,2019,20,255,1,15,259,1,1
239442,Emma McQuaid,Emma,McQuaid,F,2,30,0,165.0,0,65.0,0,23.875114784205696,0,CrossFit Berserk,12254,Ireland,23,Europe,4,ACT,1,2020,19,0,1,7,84,1,2
239442,Emma McQuaid,Emma,McQuaid,F,2,31,0,165.0,0,65.0,0,23.875114784205696,0,Boundary CrossFit,25711,Ireland,23,Europe,4,ACT,1,2021,12,868,1,6,232,2,3
239442,Emma McQuaid,Emma,McQuaid,F,2,32,0,165.0,0,65.0,0,23.875114784205696,0,Boundary CrossFit,25711,Ireland,23,Europe,4,ACT,1,2022,12,798,1,6,58,3,4
239442,Emma McQuaid,Emma,McQuaid,F,2,33,0,165.0,0,67.0,0,24.609733700642796,0,Crooked Lake CrossFit,29324,Ireland,23,Europe,4,ACT,1,2023,0,0,1,18,443,3,5
239902,Kira Oliver,Kira,Oliver,F,2,37,0,171.0,0,59.0,0,20.177148524332274,0,CrossFit Towards,5915,Barbados,85,South America,3,CUT,4,2019,95,0,1,1000,5000,0,1
242149,Brenda Castro,Brenda,Castro,F,2,29,0,150.0,0,64.0,0,28.444444444444443,0,CrossFit Tigran,12073,Mexico,22,Central America,2,ACT,1,2018,34,350,1,35,1004,1,1
242149,Brenda Castro,Brenda,Castro,F,2,30,0,150.0,0,64.0,0,28.444444444444443,0,CrossFit Tigran,12073,Mexico,22,Central America,2,CUT,4,2019,54,43,1,156,1819,2,2
244353,John-Paul Hethcock,John-Paul,Hethcock,M,1,26,0,178.0,0,88.0,0,27.77427092538821,0,Shockoe Bottom CrossFit,4691,United States,1,North America,1,CUT,4,2019,46,92,1,223,2622,1,1
244718,Lyndsay Murray,Lyndsay,Murray,F,2,29,0,171.0,0,59.0,0,20.177148524332274,0,Igone CrossFit,18758,Trinidad and Tobago,74,South America,3,CUT,4,2019,64,27,1,1000,5000,1,1
245403,Colleen Fotsch,Colleen,Fotsch,F,2,29,0,173.0,0,76.0,0,25.393431120318084,0,,0,United States,1,North America,1,CUT,4,2019,27,222,1,33,715,1,1
246355,Vilija Teel,Vilija,Teel,F,2,43,0,168.0,0,64.0,0,22.67573696145125,0,Patriot CrossFit,2340,Lithuania,27,Europe,4,CUT,4,2019,113,0,1,1000,5000,0,1
247005,Streat Hoerner,Streat,Hoerner,M,1,22,0,176.0,0,89.0,0,28.731921487603305,0,,0,United States,1,North America,1,ACT,1,2017,14,586,1,119,1494,1,1
247005,Streat Hoerner,Streat,Hoerner,M,1,24,0,176.0,0,89.0,0,28.731921487603305,0,CrossFit Alioth,15349,United States,1,North America,1,CUT,4,2019,86,0,1,14,365,1,2
248235,Leonie Henrich,Leonie,Henrich,F,2,25,0,171.0,0,71.0,0,24.280975342840534,0,CrossFit Punt Uit,14086,Netherlands,41,Europe,4,CUT,4,2019,43,86,1,111,1466,1,1
249028,Wesley Rethwill,Wesley,Rethwill,M,1,26,0,183.0,0,91.0,0,27.173101615455817,0,,0,United States,1,North America,1,ACT,1,2017,37,280,1,62,978,1,1
249055,Quinton Z Van Rooyen,Quinton Z,Van Rooyen,M,1,28,0,175.0,0,85.0,0,27.755102040816325,0,,0,,0,Africa,5,CUT,4,2014,42,186,1,1000,5000,1,1
250172,Bronislaw Olenkowicz,Bronislaw,Olenkowicz,M,1,30,0,182.0,0,99.0,0,29.887694722859557,0,,0,Poland,26,Europe,4,CUT,4,2019,42,112,1,257,3001,1,1
250172,Bronislaw Olenkowicz,Bronislaw,Olenkowicz,M,1,34,0,182.0,0,99.0,0,29.887694722859557,0,CrossFit Strong House,29893,Poland,26,Europe,4,ACT,1,2023,0,0,1,228,3980,1,2
251447,Austin Spencer,Austin,Spencer,M,1,29,0,178.0,0,93.0,0,29.352354500694357,0,CrossFit MF,1926,United States,1,North America,1,CUT,4,2022,35,316,1,290,1652,1,1
251546,Alexandre Caron,Alexandre,Caron,M,1,22,0,181.0,0,93.0,0,28.387411861664784,0,CrossFit Levis,15562,Canada,5,North America,1,WD,2,2018,39,182,1,6,813,1,1
251546,Alexandre Caron,Alexandre,Caron,M,1,24,0,181.0,0,93.0,0,28.387411861664784,0,CrossFit Levis,15562,Canada,5,North America,1,ACT,1,2020,16,0,1,23,311,1,2
251546,Alexandre Caron,Alexandre,Caron,M,1,25,0,181.0,0,93.0,0,28.387411861664784,0,CrossFit Levis,15562,Canada,5,North America,1,CUT,4,2021,24,426,1,67,1344,2,3
251546,Alexandre Caron,Alexandre,Caron,M,1,26,0,181.0,0,93.0,0,28.387411861664784,0,CrossFit Levis,15562,Canada,5,North America,1,WD,2,2022,30,457,1,57,423,3,4
252100,Casey Campbell,Casey,Campbell,F,2,31,0,163.0,0,66.0,0,24.840980089578082,0,,0,United States,1,North America,1,ACT,1,2017,37,206,1,213,1997,1,1
252691,Feeroozeh Saghafi,Feeroozeh,Saghafi,F,2,24,0,155.0,0,62.0,0,25.806451612903224,0,CrossFit Mentality,7991,United States,1,North America,1,CUT,4,2019,24,237,1,24,510,1,1
252691,Feeroozeh Saghafi,Feeroozeh,Saghafi,F,2,28,0,155.0,0,61.0,0,25.390218522372525,0,CrossFit Naples,1893,United States,1,North America,1,ACT,1,2023,0,0,1,63,997,1,2
252900,Anna Fragkou,Anna,Fragkou,F,2,29,0,160.0,0,63.0,0,24.609374999999996,0,CrossFit Kallithea,12348,Greece,35,Europe,4,DQ,5,2019,-1,640,1,714,5000,1,1
253911,Vedharth Thappa,Vedharth,Thappa,M,1,25,0,175.0,0,86.0,0,28.081632653061224,0,CrossFit 7 Seas,17441,India,101,Asia,6,CUT,4,2019,133,0,1,1000,5000,0,1
254313,Jessica Griffith,Jessica,Griffith,F,2,25,0,168.0,0,70.0,0,24.801587301587304,0,,0,United States,1,North America,1,ACT,1,2017,34,326,1,52,704,1,1
254313,Jessica Griffith,Jessica,Griffith,F,2,29,0,168.0,0,70.0,0,24.801587301587304,0,,0,United States,1,North America,1,CUT,4,2021,28,381,1,362,3561,2,2
254824,Solveig Sigurdardottir,Solveig,Sigurdardottir,F,2,27,0,170.0,0,70.0,0,24.221453287197235,0,CrossFit Surbiton,21943,Iceland,6,Europe,4,CUT,4,2022,34,299,1,172,876,1,1
256607,Eusebio Aldano,Eusebio,Aldano,M,1,34,0,179.0,0,93.0,0,29.025311319871417,0,CrossFit Steel Factory,16036,Dominican Republic,55,Central America,2,CUT,4,2019,81,0,1,1000,5000,0,1
257454,Lisa Bender,Lisa,Bender,F,2,42,0,166.0,0,72.0,0,26.1286108288576,0,,0,,0,,0,ACT,1,2008,27,29,0,1000,5000,1,1
258151,Jake Douglas,Jake,Douglas,M,1,32,0,172.0,0,92.0,0,31.09789075175771,0,Snake CrossFit,9586,Australia,3,Oceania,7,ACT,1,2023,0,0,1,222,3905,0,1
258629,Thelma Christoforou,Thelma,Christoforou,F,2,32,0,168.0,0,65.0,0,23.030045351473927,0,CrossFit Limassol,5992,Cyprus,91,Europe,4,CUT,4,2019,46,74,1,87,1246,1,1
262746,Kendall Vincelette,Kendall,Vincelette,F,2,26,0,158.0,0,58.0,0,23.233456176894723,0,CrossFit St Louis Park (Departed),5473,United States,1,North America,1,ACT,1,2020,22,0,1,15,177,0,1
262945,Graham Holmberg,Graham,Holmberg,M,1,24,0,181.0,0,89.0,0,27.16644791062544,0,,0,,0,,0,CUT,4,2009,19,119,0,1000,5000,1,1
262945,Graham Holmberg,Graham,Holmberg,M,1,25,0,181.0,0,89.0,0,27.16644791062544,0,,0,,0,,0,ACT,1,2010,1,48,0,1000,5000,2,1
262945,Graham Holmberg,Graham,Holmberg,M,1,30,0,181.0,0,89.0,0,27.16644791062544,0,CrossFit Hilliard,9547,United States,1,North America,1,ACT,1,2015,24,472,1,48,1595,3,1
263026,Zach Watts,Zach,Watts,M,1,25,0,183.0,0,93.0,0,27.77031263997133,0,CrossFit Conjugate,5881,United States,1,North America,1,CUT,4,2021,30,280,1,342,4614,1,1
264512,Jamie Greene,Jamie,Greene,F,2,26,0,163.0,0,62.0,0,23.335466144755166,0,,0,New Zealand,2,Oceania,7,ACT,1,2017,8,796,1,4,91,1,1
264512,Jamie Greene,Jamie,Greene,F,2,27,0,163.0,0,62.0,0,23.335466144755166,0,CrossFit Yas,10868,United Arab Emirates,12,Asia,6,ACT,1,2018,11,728,1,9,401,2,2
264512,Jamie Greene,Jamie,Greene,F,2,28,0,163.0,0,62.0,0,23.335466144755166,0,CrossFit Yas,10868,New Zealand,2,Oceania,7,ACT,1,2019,3,851,1,4,94,3,3
264512,Jamie Simmonds,Jamie,Simmonds,F,2,29,0,163.0,0,62.0,0,23.335466144755166,0,CrossFit Yas,10868,New Zealand,2,Oceania,7,ACT,1,2020,12,0,1,5,65,3,4
264512,Jamie Simmonds,Jamie,Simmonds,F,2,32,0,163.0,0,62.0,0,23.335466144755166,0,CrossFit Yas,10868,New Zealand,2,Oceania,7,ACT,1,2023,0,0,1,57,885,3,5
265064,Brandon Phillips,Brandon,Phillips,M,1,26,0,181.0,0,97.0,0,29.60837581270413,0,,0,,0,,0,CUT,4,2009,30,165,0,1000,5000,1,5
270266,Omar Martinez,Omar,Martinez,M,1,27,0,167.0,0,76.0,0,27.250887446663558,0,CrossFit 4 L,17627,Venezuela,40,South America,3,CUT,4,2019,66,24,1,110,1451,1,1
275390,Christoph Koerner,Christoph,Koerner,M,1,31,0,181.0,0,90.0,0,27.471688898385274,0,Triller CrossFit,7667,Austria,43,Europe,4,CUT,4,2019,69,18,1,170,2047,1,1
277184,Laura Gonzalez-Marin,Laura,Gonzalez-Marin,F,2,25,0,171.0,0,68.0,0,23.25501863821347,0,CrossFit Soul Miami,1563,Venezuela,40,South America,3,CUT,4,2019,120,0,1,121,1532,0,1
278578,JiMoo Son,JiMoo,Son,M,1,28,0,170.0,0,79.0,0,27.33564013840831,0,CrossFit Limelight,17606,"Korea, Republic of",73,Asia,6,CUT,4,2019,106,0,1,207,2413,0,1
279929,Rachel Garibay,Rachel,Garibay,F,2,27,0,150.0,0,59.0,0,26.22222222222222,0,CrossFit 915,5894,United States,1,North America,1,CUT,4,2019,40,100,0,1000,5000,1,1
280553,Chanelle Munroe,Chanelle,Munroe,F,2,41,0,163.0,0,74.0,0,27.85200797922391,0,CrossFit Potcake,14138,Bahamas,76,South America,3,CUT,4,2019,122,0,1,1000,5000,0,1
280780,Kristine Best,Kristine,Best,F,2,30,0,161.0,0,63.0,0,24.3046178773967,0,CrossFit Undivided,6348,United States,1,North America,1,ACT,1,2020,16,0,1,19,218,0,1
283866,Pablo Chalfun,Pablo,Chalfun,M,1,25,0,173.0,0,88.0,0,29.402920244578837,0,Valente CrossFit,13302,Brazil,19,South America,3,ACT,1,2018,38,210,1,851,5000,1,1
284801,Mitchell Sinnamon,Mitchell,Sinnamon,M,1,26,0,172.0,0,90.0,0,30.42184964845863,0,CrossFit Melbourne,830,Australia,3,Oceania,7,ACT,1,2016,37,337,1,160,1615,1,1
284801,Mitchell Sinnamon,Mitchell,Sinnamon,M,1,27,0,172.0,0,90.0,0,30.42184964845863,0,,0,Australia,3,Oceania,7,WD,2,2017,38,182,1,39,679,2,2
286311,Marlon Azurdia,Marlon,Azurdia,M,1,33,0,176.0,0,90.0,0,29.054752066115704,0,,0,Guatemala,33,Central America,2,CUT,4,2019,54,46,1,456,4979,1,1
286691,Joshua Wichtrup,Joshua,Wichtrup,M,1,27,0,183.0,0,86.0,0,25.680074054167036,0,CrossFit Flensburg,6918,Germany,18,Europe,4,CUT,4,2019,18,315,1,69,960,1,1
290550,Jared Enderton,Jared,Enderton,M,1,29,0,168.0,0,89.0,0,31.533446712018144,0,CrossFit Pandora's Box,1783,United States,1,North America,1,ACT,1,2018,35,382,1,116,2792,1,1
291771,Daniel Hester,Daniel,Hester,M,1,23,0,177.3722891566265,1,88.37544696066746,1,28.084429605483873,1,,0,,0,,0,ACT,1,2008,34,19,0,1000,5000,1,1
295450,Annie Sakamoto,Annie,Sakamoto,F,2,35,0,153.0,0,56.0,0,23.92242299970097,0,,0,United States,1,North America,1,ACT,1,2011,9,643,1,134,1647,1,1
295501,Sofia Bermeo,Sofia,Bermeo,F,2,31,0,167.0,0,66.0,0,23.66524436157625,0,Altair CrossFit,9248,Peru,80,South America,3,CUT,4,2019,77,0,1,475,4995,0,1
296529,Achilleas Pantazis,Achilleas,Pantazis,M,1,28,0,174.0,0,91.0,0,30.056810675122207,0,CrossFit Limassol,5992,Cyprus,91,Europe,4,DQ,5,2019,-1,0,1,583,5000,0,1
297397,Majid Al Sharaf,Majid,Al Sharaf,M,1,28,0,178.0,0,85.0,0,26.82742078020452,0,CrossFit Delmon,6353,Bahrain,67,Asia,6,CUT,4,2019,97,0,1,1000,5000,0,1
297753,Hajer Jamal,Hajer,Jamal,F,2,32,0,154.0,0,59.0,0,24.87771968291449,0,CrossFit 965,9717,Kuwait,50,Asia,6,CUT,4,2019,87,0,1,1000,5000,0,1
299053,Jacqueline Dahlstrøm,Jacqueline,Dahlstrøm,F,2,27,0,167.0,0,67.0,0,24.023808670084982,0,C23 CrossFit,12162,Norway,13,Europe,4,CUT,4,2019,45,77,1,22,464,1,1
299053,Jacqueline Dahlstrøm,Jacqueline,Dahlstrøm,F,2,29,0,167.0,0,67.0,0,24.023808670084982,0,C23 CrossFit,12162,Norway,13,Europe,4,ACT,1,2021,17,689,1,35,658,2,2
299053,Jacqueline Dahlstrøm,Jacqueline,Dahlstrøm,F,2,30,0,167.0,0,67.0,0,24.023808670084982,0,C23 CrossFit,12162,Norway,13,Europe,4,ACT,1,2022,15,764,1,87,456,3,3
305891,Kari Pearce,Kari,Pearce,F,2,26,0,161.0,0,64.0,0,24.690405462752206,0,CrossFit Spot,10484,United States,1,North America,1,ACT,1,2015,21,554,1,108,1938,1,1
305891,Kari Pearce,Kari,Pearce,F,2,27,0,161.0,0,64.0,0,24.690405462752206,0,CrossFit Spot,10484,United States,1,North America,1,ACT,1,2016,5,804,1,17,187,2,2
305891,Kari Pearce,Kari,Pearce,F,2,28,0,161.0,0,64.0,0,24.690405462752206,0,,0,United States,1,North America,1,ACT,1,2017,10,742,1,2,38,3,3
305891,Kari Pearce,Kari,Pearce,F,2,29,0,161.0,0,64.0,0,24.690405462752206,0,CrossFit Spot,10484,United States,1,North America,1,ACT,1,2018,6,834,1,20,615,4,4
305891,Karissa Pearce,Karissa,Pearce,F,2,30,0,161.0,0,64.0,0,24.690405462752206,0,CrossFit Spot,10484,United States,1,North America,1,ACT,1,2019,5,714,1,8,116,5,5
305891,Kari Pearce,Kari,Pearce,F,2,31,0,161.0,0,64.0,0,24.690405462752206,0,CrossFit Spot (Departed),10484,United States,1,North America,1,ACT,1,2020,3,585,1,6,71,6,6
305891,Kari Pearce,Kari,Pearce,F,2,32,0,161.0,0,64.0,0,24.690405462752206,0,CrossFit Culmination,7589,United States,1,North America,1,WD,2,2021,37,0,1,16,398,6,7
307307,Nick Cruz,Nick,Cruz,M,1,30,0,177.3722891566265,1,96.0,0,28.084429605483873,1,,0,,0,,0,ACT,1,2007,34,175,0,1000,5000,1,7
308651,Brandon Luckett,Brandon,Luckett,M,1,23,0,183.0,0,91.0,0,27.173101615455817,0,AllSport CrossFit,2867,United States,1,North America,1,ACT,1,2018,36,366,1,32,1545,1,1
308651,Brandon Luckett,Brandon,Luckett,M,1,25,0,183.0,0,91.0,0,27.173101615455817,0,CrossFit OKC,17334,United States,1,North America,1,ACT,1,2020,23,0,1,13,219,1,2
308651,Brandon Luckett,Brandon,Luckett,M,1,26,0,183.0,0,91.0,0,27.173101615455817,0,CrossFit OKC,17334,United States,1,North America,1,CUT,4,2021,27,383,1,42,889,2,3
308712,Jean-Simon Roy-Lemaire,Jean-Simon,Roy-Lemaire,M,1,25,0,176.0,0,89.0,0,28.731921487603305,0,Tonic CrossFit,4459,Canada,5,North America,1,CUT,4,2019,84,0,1,5,187,0,1
310687,Kristi Eramo,Kristi,Eramo,F,2,27,0,158.0,0,60.0,0,24.034609838166958,0,Four Barrel CrossFit East,14881,United States,1,North America,1,ACT,1,2016,8,767,1,21,276,1,1
310687,Kristi Eramo,Kristi,Eramo,F,2,28,0,158.0,0,60.0,0,24.034609838166958,0,,0,United States,1,North America,1,ACT,1,2017,13,612,1,14,199,2,2
310687,Kristi Eramo,Kristi,Eramo,F,2,29,0,158.0,0,60.0,0,24.034609838166958,0,CrossFit Polaris,16832,United States,1,North America,1,ACT,1,2018,9,754,1,54,1325,3,3
